Theme	GIS Source Data Name	DESCRIPTION	Catchment Item Name	Divergence Item Name	Total Upstream Item Name	UNITS 	Science Base Link	Download Link	Source Link														
Landscape	SOHL50_CAT	land-use and land-cover type Woody Wetland Areas where forest or shrubland vegetation accounts for 25% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL50_16	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL50_CAT	"land-use and land-cover type Ice/Snow Areas characterized by a perennial cover of ice and/or snow, generally greater than 25% of total cover. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL50_17	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Water Areas of open water, generally with less than 25% vegetation/land cover, where 60 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL60_1			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Developed Areas characterized by a high percentage (20% or greater) of constructed material (concrete, asphalt, buildings, etc.), where 60 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL60_2			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Mining Areas of extractive mining activities with surface expressions. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL60_6			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Barren Areas characterized by bare rock, gravel, sand, silt, clay, or other earthen material, with little or no “green” vegetation present regardless of its inherent ability to support life. Vegetation, if present, is more widely spaced and scrubby than that in the green vegetated categories; lichen cover may be extensive. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL60_7			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type DDeciduous Forest Areas dominated by trees where 75% or more of the tree species shed foliage simultaneously in response to seasonal change. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL60_8			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Evergreen Forest Areas dominated by trees where 75% or more of the tree species maintain their leaves all year. Canopy is never without green foliage. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL60_9			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Mixed Forest Areas dominated by trees where neither deciduous nor evergreen species represent more than 75% of the cover present. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL60_10			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Grassland Areas dominated by grasses and forbs. In rare cases, herbaceous cover is less than 25%, but exceeds the combined cover of the woody species present. These areas are not subject to intensive management, but they are often utilized for grazing. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL60_11			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Shrubland Areas dominated by shrubs; shrub canopy accounts for 25 to 100% of the cover. Shrub cover is generally greater than 25% when tree cover is less than 25%. Shrub cover may be less than 25% in cases when the cover of other life forms (e.g. herbaceous or tree) is less than 25% and shrubs cover exceeds the cover of the other life forms. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL60_12			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Cultivated Cropland Areas dominated by vegetation that has been planted or is intensively managed for the production of food, feed, or fiber; or is maintained in developed settings for specific purposes. Includes cultivated crops, row crops, small grains, and fallow fields. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL60_13			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Hay/Pasture Areas of grasses, legumes, or grass-legume mixtures planted for livestock grazing or the production of seed or hay crops. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL60_14			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Herbaceous Wetland Areas where perennial herbaceous vegetation accounts for 75% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL60_15			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Woody Wetland Areas where forest or shrubland vegetation accounts for 25% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL60_16			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Ice/Snow Areas characterized by a perennial cover of ice and/or snow, generally greater than 25% of total cover. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL60_17			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Water Areas of open water, generally with less than 25% vegetation/land cover, where 60 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL60_1		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Developed Areas characterized by a high percentage (20% or greater) of constructed material (concrete, asphalt, buildings, etc.), where 60 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL60_2		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Mining Areas of extractive mining activities with surface expressions. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL60_6		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Barren Areas characterized by bare rock, gravel, sand, silt, clay, or other earthen material, with little or no “green” vegetation present regardless of its inherent ability to support life. Vegetation, if present, is more widely spaced and scrubby than that in the green vegetated categories; lichen cover may be extensive. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL60_7		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type DDeciduous Forest Areas dominated by trees where 75% or more of the tree species shed foliage simultaneously in response to seasonal change. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL60_8		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Evergreen Forest Areas dominated by trees where 75% or more of the tree species maintain their leaves all year. Canopy is never without green foliage. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL60_9		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Mixed Forest Areas dominated by trees where neither deciduous nor evergreen species represent more than 75% of the cover present. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL60_10		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Grassland Areas dominated by grasses and forbs. In rare cases, herbaceous cover is less than 25%, but exceeds the combined cover of the woody species present. These areas are not subject to intensive management, but they are often utilized for grazing. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL60_11		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Shrubland Areas dominated by shrubs; shrub canopy accounts for 25 to 100% of the cover. Shrub cover is generally greater than 25% when tree cover is less than 25%. Shrub cover may be less than 25% in cases when the cover of other life forms (e.g. herbaceous or tree) is less than 25% and shrubs cover exceeds the cover of the other life forms. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL60_12		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Cultivated Cropland Areas dominated by vegetation that has been planted or is intensively managed for the production of food, feed, or fiber; or is maintained in developed settings for specific purposes. Includes cultivated crops, row crops, small grains, and fallow fields. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL60_13		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Hay/Pasture Areas of grasses, legumes, or grass-legume mixtures planted for livestock grazing or the production of seed or hay crops. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL60_14		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Herbaceous Wetland Areas where perennial herbaceous vegetation accounts for 75% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL60_15		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Woody Wetland Areas where forest or shrubland vegetation accounts for 25% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL60_16		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Ice/Snow Areas characterized by a perennial cover of ice and/or snow, generally greater than 25% of total cover. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL60_17		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Water Areas of open water, generally with less than 25% vegetation/land cover, where 60 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL60_1	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Developed Areas characterized by a high percentage (20% or greater) of constructed material (concrete, asphalt, buildings, etc.), where 60 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL60_2	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Mining Areas of extractive mining activities with surface expressions. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL60_6	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Barren Areas characterized by bare rock, gravel, sand, silt, clay, or other earthen material, with little or no “green” vegetation present regardless of its inherent ability to support life. Vegetation, if present, is more widely spaced and scrubby than that in the green vegetated categories; lichen cover may be extensive. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL60_7	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type DDeciduous Forest Areas dominated by trees where 75% or more of the tree species shed foliage simultaneously in response to seasonal change. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL60_8	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Evergreen Forest Areas dominated by trees where 75% or more of the tree species maintain their leaves all year. Canopy is never without green foliage. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL60_9	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Mixed Forest Areas dominated by trees where neither deciduous nor evergreen species represent more than 75% of the cover present. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL60_10	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Grassland Areas dominated by grasses and forbs. In rare cases, herbaceous cover is less than 25%, but exceeds the combined cover of the woody species present. These areas are not subject to intensive management, but they are often utilized for grazing. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL60_11	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Shrubland Areas dominated by shrubs; shrub canopy accounts for 25 to 100% of the cover. Shrub cover is generally greater than 25% when tree cover is less than 25%. Shrub cover may be less than 25% in cases when the cover of other life forms (e.g. herbaceous or tree) is less than 25% and shrubs cover exceeds the cover of the other life forms. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL60_12	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Cultivated Cropland Areas dominated by vegetation that has been planted or is intensively managed for the production of food, feed, or fiber; or is maintained in developed settings for specific purposes. Includes cultivated crops, row crops, small grains, and fallow fields. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL60_13	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Hay/Pasture Areas of grasses, legumes, or grass-legume mixtures planted for livestock grazing or the production of seed or hay crops. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL60_14	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Herbaceous Wetland Areas where perennial herbaceous vegetation accounts for 75% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL60_15	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	land-use and land-cover type Woody Wetland Areas where forest or shrubland vegetation accounts for 25% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL60_16	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL60_CAT	"land-use and land-cover type Ice/Snow Areas characterized by a perennial cover of ice and/or snow, generally greater than 25% of total cover. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL60_17	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Water Areas of open water, generally with less than 25% vegetation/land cover, where 70 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL70_1			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Developed Areas characterized by a high percentage (20% or greater) of constructed material (concrete, asphalt, buildings, etc.), where 70 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL70_2			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Mining Areas of extractive mining activities with surface expressions. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL70_6			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Barren Areas characterized by bare rock, gravel, sand, silt, clay, or other earthen material, with little or no “green” vegetation present regardless of its inherent ability to support life. Vegetation, if present, is more widely spaced and scrubby than that in the green vegetated categories; lichen cover may be extensive. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL70_7			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type DDeciduous Forest Areas dominated by trees where 75% or more of the tree species shed foliage simultaneously in response to seasonal change. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL70_8			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Evergreen Forest Areas dominated by trees where 75% or more of the tree species maintain their leaves all year. Canopy is never without green foliage. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL70_9			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Mixed Forest Areas dominated by trees where neither deciduous nor evergreen species represent more than 75% of the cover present. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL70_10			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Grassland Areas dominated by grasses and forbs. In rare cases, herbaceous cover is less than 25%, but exceeds the combined cover of the woody species present. These areas are not subject to intensive management, but they are often utilized for grazing. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL70_11			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Shrubland Areas dominated by shrubs; shrub canopy accounts for 25 to 100% of the cover. Shrub cover is generally greater than 25% when tree cover is less than 25%. Shrub cover may be less than 25% in cases when the cover of other life forms (e.g. herbaceous or tree) is less than 25% and shrubs cover exceeds the cover of the other life forms. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL70_12			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Cultivated Cropland Areas dominated by vegetation that has been planted or is intensively managed for the production of food, feed, or fiber; or is maintained in developed settings for specific purposes. Includes cultivated crops, row crops, small grains, and fallow fields. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL70_13			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Hay/Pasture Areas of grasses, legumes, or grass-legume mixtures planted for livestock grazing or the production of seed or hay crops. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL70_14			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Herbaceous Wetland Areas where perennial herbaceous vegetation accounts for 75% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL70_15			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Woody Wetland Areas where forest or shrubland vegetation accounts for 25% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.	 CAT_SOHL70_16			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Ice/Snow Areas characterized by a perennial cover of ice and/or snow, generally greater than 25% of total cover. -9999 denotes NODATA or coverage does not cover catchment."	 CAT_SOHL70_17			percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Water Areas of open water, generally with less than 25% vegetation/land cover, where 70 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL70_1		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Developed Areas characterized by a high percentage (20% or greater) of constructed material (concrete, asphalt, buildings, etc.), where 70 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL70_2		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Mining Areas of extractive mining activities with surface expressions. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL70_6		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Barren Areas characterized by bare rock, gravel, sand, silt, clay, or other earthen material, with little or no “green” vegetation present regardless of its inherent ability to support life. Vegetation, if present, is more widely spaced and scrubby than that in the green vegetated categories; lichen cover may be extensive. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL70_7		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type DDeciduous Forest Areas dominated by trees where 75% or more of the tree species shed foliage simultaneously in response to seasonal change. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL70_8		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Evergreen Forest Areas dominated by trees where 75% or more of the tree species maintain their leaves all year. Canopy is never without green foliage. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL70_9		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Mixed Forest Areas dominated by trees where neither deciduous nor evergreen species represent more than 75% of the cover present. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL70_10		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Grassland Areas dominated by grasses and forbs. In rare cases, herbaceous cover is less than 25%, but exceeds the combined cover of the woody species present. These areas are not subject to intensive management, but they are often utilized for grazing. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL70_11		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Shrubland Areas dominated by shrubs; shrub canopy accounts for 25 to 100% of the cover. Shrub cover is generally greater than 25% when tree cover is less than 25%. Shrub cover may be less than 25% in cases when the cover of other life forms (e.g. herbaceous or tree) is less than 25% and shrubs cover exceeds the cover of the other life forms. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL70_12		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Cultivated Cropland Areas dominated by vegetation that has been planted or is intensively managed for the production of food, feed, or fiber; or is maintained in developed settings for specific purposes. Includes cultivated crops, row crops, small grains, and fallow fields. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL70_13		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Hay/Pasture Areas of grasses, legumes, or grass-legume mixtures planted for livestock grazing or the production of seed or hay crops. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL70_14		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Herbaceous Wetland Areas where perennial herbaceous vegetation accounts for 75% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL70_15		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Woody Wetland Areas where forest or shrubland vegetation accounts for 25% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.		 ACC_SOHL70_16		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Ice/Snow Areas characterized by a perennial cover of ice and/or snow, generally greater than 25% of total cover. -9999 denotes NODATA or coverage does not cover catchment."		 ACC_SOHL70_17		percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Water Areas of open water, generally with less than 25% vegetation/land cover, where 70 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL70_1	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Developed Areas characterized by a high percentage (20% or greater) of constructed material (concrete, asphalt, buildings, etc.), where 70 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL70_2	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Mining Areas of extractive mining activities with surface expressions. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL70_6	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Barren Areas characterized by bare rock, gravel, sand, silt, clay, or other earthen material, with little or no “green” vegetation present regardless of its inherent ability to support life. Vegetation, if present, is more widely spaced and scrubby than that in the green vegetated categories; lichen cover may be extensive. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL70_7	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type DDeciduous Forest Areas dominated by trees where 75% or more of the tree species shed foliage simultaneously in response to seasonal change. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL70_8	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Evergreen Forest Areas dominated by trees where 75% or more of the tree species maintain their leaves all year. Canopy is never without green foliage. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL70_9	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Mixed Forest Areas dominated by trees where neither deciduous nor evergreen species represent more than 75% of the cover present. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL70_10	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Grassland Areas dominated by grasses and forbs. In rare cases, herbaceous cover is less than 25%, but exceeds the combined cover of the woody species present. These areas are not subject to intensive management, but they are often utilized for grazing. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL70_11	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	land-use and land-cover type Shrubland Areas dominated by shrubs; shrub canopy accounts for 25 to 100% of the cover. Shrub cover is generally greater than 25% when tree cover is less than 25%. Shrub cover may be less than 25% in cases when the cover of other life forms (e.g. herbaceous or tree) is less than 25% and shrubs cover exceeds the cover of the other life forms. -9999 denotes NODATA or coverage does not cover catchment.			 TOT_SOHL70_12	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Cultivated Cropland Areas dominated by vegetation that has been planted or is intensively managed for the production of food, feed, or fiber; or is maintained in developed settings for specific purposes. Includes cultivated crops, row crops, small grains, and fallow fields. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL70_13	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
Landscape	SOHL70_CAT	"land-use and land-cover type Hay/Pasture Areas of grasses, legumes, or grass-legume mixtures planted for livestock grazing or the production of seed or hay crops. -9999 denotes NODATA or coverage does not cover catchment."			 TOT_SOHL70_14	percent	https://www.sciencebase.gov/catalog/item/58cbeef2e4b0849ce97dcd61																
